cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2016-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2016-01,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,20,2026-07-09
01,AGUASCALIENTES,2016-01,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,29,2026-07-09
01,AGUASCALIENTES,2016-01,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,1,2026-07-09
01,AGUASCALIENTES,2016-01,LOCALIZADA_CON_VIDA,MUJER,01007,RINCÓN DE ROMOS,1,2026-07-09
01,AGUASCALIENTES,2016-01,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,2,2026-07-09
01,AGUASCALIENTES,2016-01,LOCALIZADA_SIN_VIDA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2016-01,LOCALIZADA_SIN_VIDA,HOMBRE,01004,COSÍO,1,2026-07-09
01,AGUASCALIENTES,2016-02,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2016-02,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,9,2026-07-09
01,AGUASCALIENTES,2016-02,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,14,2026-07-09
01,AGUASCALIENTES,2016-02,LOCALIZADA_CON_VIDA,HOMBRE,01003,CALVILLO,1,2026-07-09
01,AGUASCALIENTES,2016-02,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,1,2026-07-09
01,AGUASCALIENTES,2016-02,LOCALIZADA_SIN_VIDA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2016-03,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2016-03,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01002,ASIENTOS,1,2026-07-09
01,AGUASCALIENTES,2016-03,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,10,2026-07-09
01,AGUASCALIENTES,2016-03,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,26,2026-07-09
01,AGUASCALIENTES,2016-03,LOCALIZADA_CON_VIDA,HOMBRE,01006,PABELLÓN DE ARTEAGA,1,2026-07-09
01,AGUASCALIENTES,2016-03,LOCALIZADA_CON_VIDA,MUJER,01006,PABELLÓN DE ARTEAGA,1,2026-07-09
01,AGUASCALIENTES,2016-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2016-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01007,RINCÓN DE ROMOS,1,2026-07-09
01,AGUASCALIENTES,2016-04,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,14,2026-07-09
01,AGUASCALIENTES,2016-04,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,18,2026-07-09
01,AGUASCALIENTES,2016-04,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,1,2026-07-09
01,AGUASCALIENTES,2016-04,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-07-09
01,AGUASCALIENTES,2016-05,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2016-05,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,14,2026-07-09
01,AGUASCALIENTES,2016-05,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,24,2026-07-09
01,AGUASCALIENTES,2016-05,LOCALIZADA_CON_VIDA,MUJER,01002,ASIENTOS,1,2026-07-09
01,AGUASCALIENTES,2016-05,LOCALIZADA_CON_VIDA,MUJER,01003,CALVILLO,1,2026-07-09
01,AGUASCALIENTES,2016-05,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,2,2026-07-09
01,AGUASCALIENTES,2016-05,LOCALIZADA_CON_VIDA,HOMBRE,01012,SE DESCONOCE,1,2026-07-09
01,AGUASCALIENTES,2016-05,LOCALIZADA_SIN_VIDA,HOMBRE,01008,SAN JOSÉ DE GRACIA,1,2026-07-09
01,AGUASCALIENTES,2016-06,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,14,2026-07-09
01,AGUASCALIENTES,2016-06,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,17,2026-07-09
01,AGUASCALIENTES,2016-06,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,3,2026-07-09
01,AGUASCALIENTES,2016-06,LOCALIZADA_CON_VIDA,HOMBRE,01010,EL LLANO,1,2026-07-09
01,AGUASCALIENTES,2016-06,LOCALIZADA_CON_VIDA,MUJER,01010,EL LLANO,1,2026-07-09
01,AGUASCALIENTES,2016-07,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2016-07,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,10,2026-07-09
01,AGUASCALIENTES,2016-07,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,16,2026-07-09
01,AGUASCALIENTES,2016-07,LOCALIZADA_CON_VIDA,MUJER,01002,ASIENTOS,1,2026-07-09
