cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2012-01,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2012-01,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2012-01,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,2,2026-07-09
01,AGUASCALIENTES,2012-02,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,2,2026-07-09
01,AGUASCALIENTES,2012-02,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,2,2026-07-09
01,AGUASCALIENTES,2012-02,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,3,2026-07-09
01,AGUASCALIENTES,2012-02,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,1,2026-07-09
01,AGUASCALIENTES,2012-03,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2012-03,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,1,2026-07-09
01,AGUASCALIENTES,2012-03,LOCALIZADA_CON_VIDA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,1,2026-07-09
01,AGUASCALIENTES,2012-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2012-04,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,6,2026-07-09
01,AGUASCALIENTES,2012-04,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2012-04,LOCALIZADA_CON_VIDA,MUJER,01007,RINCÓN DE ROMOS,1,2026-07-09
01,AGUASCALIENTES,2012-05,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,2,2026-07-09
01,AGUASCALIENTES,2012-05,LOCALIZADA_CON_VIDA,HOMBRE,01007,RINCÓN DE ROMOS,1,2026-07-09
01,AGUASCALIENTES,2012-06,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,10,2026-07-09
01,AGUASCALIENTES,2012-06,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,13,2026-07-09
01,AGUASCALIENTES,2012-06,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,1,2026-07-09
01,AGUASCALIENTES,2012-07,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01002,ASIENTOS,1,2026-07-09
01,AGUASCALIENTES,2012-07,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,4,2026-07-09
01,AGUASCALIENTES,2012-07,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,5,2026-07-09
01,AGUASCALIENTES,2012-07,LOCALIZADA_CON_VIDA,MUJER,01003,CALVILLO,1,2026-07-09
01,AGUASCALIENTES,2012-07,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,1,2026-07-09
01,AGUASCALIENTES,2012-07,LOCALIZADA_CON_VIDA,MUJER,01006,PABELLÓN DE ARTEAGA,1,2026-07-09
01,AGUASCALIENTES,2012-08,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,2,2026-07-09
01,AGUASCALIENTES,2012-08,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,5,2026-07-09
01,AGUASCALIENTES,2012-08,LOCALIZADA_SIN_VIDA,MUJER,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2012-09,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2012-09,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,2,2026-07-09
01,AGUASCALIENTES,2012-09,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,9,2026-07-09
01,AGUASCALIENTES,2012-09,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,1,2026-07-09
