cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2014-02,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2014-02,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,01001,AGUASCALIENTES,1,2026-07-09
01,AGUASCALIENTES,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,17,2026-07-09
01,AGUASCALIENTES,2014-02,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,15,2026-07-09
01,AGUASCALIENTES,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,01003,CALVILLO,1,2026-07-09
01,AGUASCALIENTES,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,01005,JESÚS MARÍA,1,2026-07-09
01,AGUASCALIENTES,2014-02,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,3,2026-07-09
01,AGUASCALIENTES,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02002,MEXICALI,4,2026-07-09
02,BAJA CALIFORNIA,2014-02,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02002,MEXICALI,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02003,TECATE,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02005,PLAYAS DE ROSARITO,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02006,SE DESCONOCE,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02006,SE DESCONOCE,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,02002,MEXICALI,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,LOCALIZADA_CON_VIDA,MUJER,02002,MEXICALI,2,2026-07-09
02,BAJA CALIFORNIA,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,02003,TECATE,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,02004,TIJUANA,32,2026-07-09
02,BAJA CALIFORNIA,2014-02,LOCALIZADA_CON_VIDA,MUJER,02004,TIJUANA,42,2026-07-09
02,BAJA CALIFORNIA,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,02005,PLAYAS DE ROSARITO,1,2026-07-09
02,BAJA CALIFORNIA,2014-02,LOCALIZADA_CON_VIDA,MUJER,02005,PLAYAS DE ROSARITO,7,2026-07-09
02,BAJA CALIFORNIA,2014-02,LOCALIZADA_SIN_VIDA,MUJER,02004,TIJUANA,1,2026-07-09
04,CAMPECHE,2014-02,LOCALIZADA_CON_VIDA,HOMBRE,04002,CAMPECHE,3,2026-07-09
04,CAMPECHE,2014-02,LOCALIZADA_CON_VIDA,MUJER,04002,CAMPECHE,16,2026-07-09
04,CAMPECHE,2014-02,LOCALIZADA_CON_VIDA,MUJER,04003,CARMEN,3,2026-07-09
04,CAMPECHE,2014-02,LOCALIZADA_CON_VIDA,MUJER,04004,CHAMPOTÓN,2,2026-07-09
