cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
01,AGUASCALIENTES,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01008,SAN JOSÉ DE GRACIA,1,2026-07-08
01,AGUASCALIENTES,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,01012,SE DESCONOCE,1,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,01001,AGUASCALIENTES,17,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_CON_VIDA,MUJER,01001,AGUASCALIENTES,17,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,01002,ASIENTOS,1,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_CON_VIDA,MUJER,01005,JESÚS MARÍA,1,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,01006,PABELLÓN DE ARTEAGA,2,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,01007,RINCÓN DE ROMOS,1,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_CON_VIDA,MUJER,01011,SAN FRANCISCO DE LOS ROMO,3,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_SIN_VIDA,HOMBRE,01001,AGUASCALIENTES,2,2026-07-08
01,AGUASCALIENTES,2023-04,LOCALIZADA_SIN_VIDA,HOMBRE,01011,SAN FRANCISCO DE LOS ROMO,1,2026-07-08
02,BAJA CALIFORNIA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,,SIN MUNICIPIO DE REFERENCIA,1,2026-07-08
02,BAJA CALIFORNIA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02001,ENSENADA,4,2026-07-08
02,BAJA CALIFORNIA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02002,MEXICALI,3,2026-07-08
02,BAJA CALIFORNIA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02003,TECATE,1,2026-07-08
02,BAJA CALIFORNIA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02004,TIJUANA,25,2026-07-08
02,BAJA CALIFORNIA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,02004,TIJUANA,13,2026-07-08
02,BAJA CALIFORNIA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02006,SE DESCONOCE,1,2026-07-08
02,BAJA CALIFORNIA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,02007,SAN QUINTÍN,1,2026-07-08
02,BAJA CALIFORNIA,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,02002,MEXICALI,2,2026-07-08
02,BAJA CALIFORNIA,2023-04,LOCALIZADA_CON_VIDA,MUJER,02002,MEXICALI,1,2026-07-08
02,BAJA CALIFORNIA,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,02004,TIJUANA,2,2026-07-08
02,BAJA CALIFORNIA,2023-04,LOCALIZADA_CON_VIDA,MUJER,02004,TIJUANA,3,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,03002,MULEGÉ,2,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,03002,MULEGÉ,1,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,03003,LA PAZ,9,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,03003,LA PAZ,1,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,03008,LOS CABOS,2,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,03010,SE DESCONOCE,1,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,LOCALIZADA_CON_VIDA,MUJER,03001,COMONDÚ,2,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,03003,LA PAZ,11,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,LOCALIZADA_CON_VIDA,MUJER,03003,LA PAZ,20,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,03008,LOS CABOS,17,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,LOCALIZADA_CON_VIDA,MUJER,03008,LOS CABOS,5,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,03009,LORETO,1,2026-07-08
03,BAJA CALIFORNIA SUR,2023-04,LOCALIZADA_SIN_VIDA,MUJER,03003,LA PAZ,1,2026-07-08
04,CAMPECHE,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,04002,CAMPECHE,1,2026-07-08
04,CAMPECHE,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,04009,ESCÁRCEGA,1,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,MUJER,,SIN MUNICIPIO DE REFERENCIA,1,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,04002,CAMPECHE,10,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,MUJER,04002,CAMPECHE,15,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,04003,CARMEN,1,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,MUJER,04003,CARMEN,2,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,MUJER,04004,CHAMPOTÓN,1,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,MUJER,04005,HECELCHAKÁN,1,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,MUJER,04010,CALAKMUL,1,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,04011,CANDELARIA,2,2026-07-08
04,CAMPECHE,2023-04,LOCALIZADA_SIN_VIDA,HOMBRE,04004,CHAMPOTÓN,1,2026-07-08
05,COAHUILA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05010,FRONTERA,1,2026-07-08
05,COAHUILA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05025,PIEDRAS NEGRAS,2,2026-07-08
05,COAHUILA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05030,SALTILLO,2,2026-07-08
05,COAHUILA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,05037,VILLA UNIÓN,1,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_CON_VIDA,MUJER,05022,NAVA,1,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,05025,PIEDRAS NEGRAS,3,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_CON_VIDA,MUJER,05025,PIEDRAS NEGRAS,2,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,05027,RAMOS ARIZPE,2,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_CON_VIDA,MUJER,05027,RAMOS ARIZPE,2,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,05030,SALTILLO,3,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_CON_VIDA,MUJER,05030,SALTILLO,3,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,05035,TORREÓN,2,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_SIN_VIDA,HOMBRE,05025,PIEDRAS NEGRAS,1,2026-07-08
05,COAHUILA,2023-04,LOCALIZADA_SIN_VIDA,HOMBRE,05038,ZARAGOZA,1,2026-07-08
06,COLIMA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,06004,COQUIMATLÁN,1,2026-07-08
06,COLIMA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,06007,MANZANILLO,1,2026-07-08
06,COLIMA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,06009,TECOMÁN,7,2026-07-08
06,COLIMA,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,06009,TECOMÁN,2,2026-07-08
06,COLIMA,2023-04,LOCALIZADA_CON_VIDA,HOMBRE,06002,COLIMA,1,2026-07-08
06,COLIMA,2023-04,LOCALIZADA_CON_VIDA,MUJER,06002,COLIMA,2,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,,SIN MUNICIPIO DE REFERENCIA,2,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07012,BERRIOZÁBAL,2,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07030,CHICOMUSELO,1,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07034,FRONTERA COMALAPA,2,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07034,FRONTERA COMALAPA,1,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07040,HUIXTLA,1,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,MUJER,07059,OCOSINGO,1,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07071,VILLA COMALTITLÁN,1,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07074,REFORMA,2,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07089,TAPACHULA,2,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07094,TEOPISCA,1,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07097,TONALÁ,2,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07099,LA TRINITARIA,2,2026-07-08
07,CHIAPAS,2023-04,DESAPARECIDA_O_NO_LOCALIZADA,HOMBRE,07101,TUXTLA GUTIÉRREZ,6,2026-07-08
07,CHIAPAS,2023-04,LOCALIZADA_CON_VIDA,MUJER,07009,ARRIAGA,1,2026-07-08
