cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
04,CAMPECHE,2014-12,LOCALIZADA_CON_VIDA,HOMBRE,04002,CAMPECHE,4,2026-07-09
04,CAMPECHE,2014-12,LOCALIZADA_CON_VIDA,MUJER,04002,CAMPECHE,8,2026-07-09
04,CAMPECHE,2014-12,LOCALIZADA_CON_VIDA,HOMBRE,04003,CARMEN,3,2026-07-09
04,CAMPECHE,2014-12,LOCALIZADA_CON_VIDA,MUJER,04003,CARMEN,2,2026-07-09
04,CAMPECHE,2014-12,LOCALIZADA_CON_VIDA,HOMBRE,04007,PALIZADA,1,2026-07-09
04,CAMPECHE,2014-12,LOCALIZADA_CON_VIDA,HOMBRE,04009,ESCÁRCEGA,1,2026-07-09
04,CAMPECHE,2014-12,LOCALIZADA_CON_VIDA,MUJER,04009,ESCÁRCEGA,2,2026-07-09
