cve_entidad,entidad,periodo,categoria,sexo,cve_municipio,municipio,conteo,consultado_en
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,HOMBRE,06002,COLIMA,5,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,MUJER,06002,COLIMA,6,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,HOMBRE,06003,COMALA,1,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,HOMBRE,06004,COQUIMATLÁN,1,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,HOMBRE,06006,IXTLAHUACÁN,1,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,HOMBRE,06007,MANZANILLO,1,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,MUJER,06007,MANZANILLO,7,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,HOMBRE,06009,TECOMÁN,3,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,MUJER,06009,TECOMÁN,4,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,HOMBRE,06010,VILLA DE ALVAREZ,3,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_CON_VIDA,MUJER,06010,VILLA DE ALVAREZ,1,2026-07-09
06,COLIMA,2014-11,LOCALIZADA_SIN_VIDA,HOMBRE,06008,MINATITLÁN,1,2026-07-09
